english_text,marshallese_text,category,description,is_favorite,usage_count,id,created_date,updated_date,created_by_id,created_by,is_sample
"Pioglitazone","Pioglitazone (Wūno in daak ñan tōñal ej jerbal ñan kōmanmanlok lābōl in tōñal ko ilo bōtōktōk ippān rūtto ro ewōr aer taip 2 tōñal ak ro rejjab emman aer kōmman make ak jejjet kūtien ear bōk insulin.)","medication","","false","0","6903b40bd5901f5493469e7a","2025-10-30T18:52:59.628000","2025-11-03T14:54:07.702000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Latanoprost","Latanoprost (Kein kapilil ilowaan māj ñan jipañ eñjake in aer ilowaan māj itok jen jorāān ko rej jelōt nōōb ak nañinmejin māj ko jet.)","medication","","false","0","6903b40bd5901f5493469e8a","2025-10-30T18:52:59.628000","2025-11-03T14:37:29.712000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Methotrexate","Methotrexate (Jerbal ñan jipañ jet wāween nañinmejin kanjer, jorāān ko relap ilo kil mwe ej kōmman bwe kil en būrōrō, bōbōj ak leman kil in ek, im añinmejin mokwōj mwe ej kōmman metak, bōbōj, im kā.)","medication","","false","0","6903b40bd5901f5493469e94","2025-10-30T18:52:59.628000","2025-11-03T13:59:25.677000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dicyclomine","Dicyclomine (Jerbal ñan Jipañ ikkijjien jorāān in majñal naietan irritbale bowel syndrome (IBS) ak nañinmejin abnōnō loje.)","medication","","false","0","6903b40bd5901f5493469eb2","2025-10-30T18:52:59.629000","2025-11-03T14:25:13.711000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Scopolamine","Scopolamine (Jerbal ñan bōbrae mōlañlōñ im mōmōj itok jen ellao ak itok jen bōk wūno in bōbrae metak, eñjake ak kakiki ilo iien mwijmwij.)","medication","","false","0","6903b40bd5901f5493469eb6","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Indomethacin","Indomethacin (Wūno  eo ejjelok steroid ie ñan jipañ bōbōj ko ewōr dañ lowa mwe ejjab kajoor ej jerbal ñan jipañ jen dik ñan lap an mokwōj ko ilo ear metak, būrōrō, im kā, kūrro, ak bōbōj ko ewōr dañ lowa redik rej pād ijoko turin mokwōj ko.)","medication","","false","0","6903b40bd5901f5493469eba","2025-10-30T18:52:59.629000","2025-11-03T14:36:29.411000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Morphine","Morphine (Wūno in metak kajoor ej jerbal ñan jipañ metak.)","medication","","false","0","6903b40bd5901f5493469ebe","2025-10-30T18:52:59.629000","2025-11-03T14:40:13.153000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Welcome","Ruwanene","general","","false","0","6903b40bd5901f5493469edc","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Kitney","Deke in jibke ak kūtni","body_parts","","false","0","6903b40bd5901f5493469ee2","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cute","Mōman","general","","false","0","6903b40bd5901f5493469f05","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Allergy","Kadeke","symptoms","","false","0","6903b40bd5901f5493469d20","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Breathe deeply","Lukkun bōk kūtūwōm
","general","","false","0","6903b40bd5901f5493469d23","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Pull","Kanke","procedures","","false","0","6903b40bd5901f5493469d48","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hospital","Aujpitōl","general","","false","0","6903b40bd5901f5493469d4a","2025-10-30T18:52:59.624000","2025-10-30T18:52:59.624000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"How far?","Ewi ettolok in?","questions","","false","0","6903b40bd5901f5493469d7d","2025-10-30T18:52:59.625000","2025-10-30T18:52:59.625000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Eyebrows","Ātim","body_parts","","false","0","6903b40bd5901f5493469d9c","2025-10-30T18:52:59.625000","2025-10-30T18:52:59.625000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Vegetbales","Pejtabol","general","","false","0","6903b40bd5901f5493469de1","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dusty","Būñalñal","general","","false","0","6903b40bd5901f5493469de4","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Tomorrow","Ilju","general","","false","0","6903b40bd5901f5493469df3","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Contact","Irar","general","","false","0","6903b40bd5901f5493469dfe","2025-10-30T18:52:59.626000","2025-10-30T18:52:59.626000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Metformin","Metformin (Wūno in daak  ñan tōñal ej jerbal ñan kōmanmanlok tōñal ko ilo bōtōktōk ippān rūtto ro ewōr aer taip 2 tōñal ak ro rejjab emman aer kōmman make ak jejjet kūtien ear bōk insulin.)","medication","","false","0","6903b40bd5901f5493469e26","2025-10-30T18:52:59.627000","2025-11-03T14:53:47.670000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Bupropion","Bupropion (Wūno ñan jipañ bōbrare nañinmej ko rellap ikkijjien nana wōt mour ak jaje emōnōnō im ñan jipañ armej bōjrak jen kōbaatat.)","medication","","false","0","6903b40bd5901f5493469e2f","2025-10-30T18:52:59.627000","2025-11-03T14:22:43.021000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Mirtazapine","Mirtazapine (Wūno ñan jipañ bōbrare nañinmej ko rellap ikkijjien nana wōt mour ak jaje emōnōnō, ikut ippān an jelōt menin eñjake ko jet.)","medication","","false","0","6903b40bd5901f5493469e3a","2025-10-30T18:52:59.627000","2025-11-03T13:58:31.480000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Warfarin","Warfarin (Wūno in kōmāni bōtōktōk ej jerbal ñan jipañ im bōbrae kwōj bōtōktōk ko.)","medication","","false","0","6903b40bd5901f5493469e4a","2025-10-30T18:52:59.627000","2025-11-03T14:48:42.109000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Pregabalin","Pregabalin (Jerbal ñan jipañ metak ko ilo nōōb itok jen tōñal, nañinmejin bok an rūtto, ak jorāān ilo dileb eo likin armej, barāinwōt jab jako an metak ānbwin itok jen nañinmejin tōñal im dibūbūb.)","medication","","false","0","6903b40bd5901f5493469e81","2025-10-30T18:52:59.628000","2025-11-03T14:45:13.834000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Atenolol","Atenolol (Wūnoin kadiklok an bam ob ej jerbal ñan jipañ metak ob im aer in bōtōktōk.)","medication","","false","0","6903b40bd5901f5493469e89","2025-10-30T18:52:59.628000","2025-11-03T14:20:57.238000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Benztropine","Benztropine (Wūno ñan jipañ kakōlle ko an nañinmejin kōmālij mwe ej kōmman wūdiddid ilo ānbwin im kakōlkōl ko rej jelōt ānbwin jen wūno in kōmālij ko jet.)","medication","","false","0","6903b40bd5901f5493469e90","2025-10-30T18:52:59.628000","2025-11-03T14:22:05.750000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Colchicine","Colchicine (Jerbal ñan bōbrae ak jipañ kūrro ko relukkun metak.)","medication","","false","0","6903b40bd5901f5493469eb0","2025-10-30T18:52:59.629000","2025-11-03T14:24:00.463000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Autoimmune disease","An jikin eo ilowaan ānbwin mwe ej manman kij in nañinmej barāinwōt manman kij ko remman","symptoms","","false","0","6903b40bd5901f5493469ec8","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Skin","Kil","body_parts","","false","0","6903b40bd5901f5493469ecd","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Inflammation","Bōbōj, ae dān in kaal bōbōj, būrōrō, metak im jab emman an jerbal jikin ko ilo ānbwin","symptoms","","false","0","6903b40bd5901f5493469ed2","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Relax","Jab kōkijñeñe","general","","false","0","6903b40bd5901f5493469ee6","2025-10-30T18:52:59.629000","2025-10-30T18:52:59.629000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sad","Būromōj","general","","false","0","6903b40bd5901f5493469f01","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Teenagers","Jodikdik","general","","false","0","6903b40bd5901f5493469f06","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"One","Juon","general","","false","0","6903b40bd5901f5493469f0c","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Nine","Ruwatimjuon","general","","false","0","6903b40bd5901f5493469f14","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sixty","Jiljinoñoul","general","","false","0","6903b40bd5901f5493469f22","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stiff","Kā","symptoms","","false","0","6903b40bd5901f5493469f59","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Bipolar disorder","Utamwe ikkijjien jab jejjet kūtien tammwin","symptoms","","false","0","6903b40bd5901f5493469f5e","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stroke","Stroke itok jen an jab emman an emakūt bōtōktōk ñan kōmālij","symptoms","","false","0","6903b40bd5901f5493469f7f","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Vomit","Mōmōj","symptoms","","false","0","6903b40bd5901f5493469f8c","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Long acting","Eto an jerbal","medication","","false","0","6903b40bd5901f5493469fa0","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Gym","Jikin kammourur ak ekjerjaij","general","","false","0","6903b40bd5901f5493469fa4","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Patent Ductus Arteriosus (PDA)","Jorāān ilo ial in bōtōktōk jen menono mwe ejjab kilōk ālikin an ajiri lotak","symptoms","","false","0","6903b40bd5901f5493469fb4","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Chemotherapy","Kimo ak wūno in manman ak kadiklok kajur","medication","","false","0","6903b40bd5901f5493469fd7","2025-10-30T18:52:59.632000","2025-11-03T19:36:01.229000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Reflux","Bwilmeleeñ","symptoms","","false","0","6903b40bd5901f5493469fd8","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Thirteen","Joñoul jilu","general","","false","0","6903b40bd5901f5493469f18","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"List","Laajrak","general","","false","0","6903b40bd5901f5493469f2e","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Move","Mōmakūt","general","","false","0","6903b40bd5901f5493469f3f","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Armpit","Medwañ","general","","false","0","6903b40bd5901f5493469f43","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Agree","Errā","general","","false","0","6903b40bd5901f5493469f4e","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"COPD","Nañinmejin ār mwe eto an pād","symptoms","","false","0","6903b40bd5901f5493469f5c","2025-10-30T18:52:59.631000","2025-11-03T14:55:36.328000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Glucose","Juon kein jukwa ilowaan ānbwin mwe ej jerbal ñan emourur","body_parts","","false","0","6903b40bd5901f5493469f7a","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Motion sickness","Addeboulul itok jen ellāle","symptoms","","false","0","6903b40bd5901f5493469f83","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Referral ","Leakelok āt jen juon jikin ājmour ñan bar juon jikin ājmour","general","","false","0","6903b40bd5901f5493469f9b","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Mandible","Di eo ilo jimwin ñi","body_parts","","false","0","6903b40bd5901f5493469fae","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Vascular Surgeon","Vascular Surgeon (Takō eo ewōr an kapeel ikkijjien ial in bōtōktōk mwe ej jerbale jorāān ko ilo ialan bōtōktōk im eke ko ilo aolepen lowaan ānbwin.)","medical_staff","","false","0","6903b40bd5901f5493469fc0","2025-10-30T18:52:59.632000","2025-11-03T17:36:49.461000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dialysis","Liklik","procedures","","false","0","6903b40bd5901f5493469fd5","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Female reproductive system","Jikin kōbwebwein mour im kōmman mour ko ilowaan kōrā.","body_parts","","false","0","6903b40bd5901f5493469fdb","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Lonely","Ajjimakeke","general","","false","0","6903b40bd5901f5493469fea","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Four","Emān","general","","false","0","6903b40bd5901f5493469f0f","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Six","Jiljino","general","","false","0","6903b40bd5901f5493469f11","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Seven","Jiljilimjuon","general","","false","0","6903b40bd5901f5493469f12","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Seventeen","Joñoul jiljilmjuon","general","","false","0","6903b40bd5901f5493469f1c","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Alive","Mour","general","","false","0","6903b40bd5901f5493469f3e","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Strongly disagree","Lukkun jab errā","general","","false","0","6903b40bd5901f5493469f4d","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Itchy eyes","Mōnōjnōj māj","symptoms","","false","0","6903b40bd5901f5493469f63","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hungry","Kole","general","","false","0","6903b40bd5901f5493469fa9","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Skull","Di in bar","body_parts","","false","0","6903b40bd5901f5493469fab","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Urologist","Urologist (Taktō eo ewōr an kapeel ikkijjien jikin rawūt im jikin kōbwebwein mour im kōmman mour ko ilowaan mōmaan mwe ej kōmadmōde dekā ko ilowaan kūtni, jorāān jikin kōmman im kōjbarok bek, im jorāān ko ilo jikin rawūt.)","medical_staff","","false","0","6903b40bd5901f5493469fcd","2025-10-30T18:52:59.632000","2025-11-03T14:50:22.798000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Tropical diseases","Kij in nañinmej ko rej itok jen aelōñ ko remāānān","symptoms","","false","0","6903b40bd5901f5493469fda","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Exercise","Makūtkūt ko ñan kammourur ānbwin ak ekjerjaij","general","","false","0","6903b40bd5901f5493469fe1","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Rest","Kakkije","general","","false","0","6903b40bd5901f5493469fe3","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"ADHD paralysis","Utamwe ko rej men bwe armej ren jaje kōlmānlokjen ak jaje tōt ilo an kā ānbwinier","symptoms","","false","0","6903b40bd5901f5493469ff3","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ten","Joñoul","general","","false","0","6903b40bd5901f5493469f15","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Forty","Eñoul","general","","false","0","6903b40bd5901f5493469f20","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fifty","Lemñoul","general","","false","0","6903b40bd5901f5493469f21","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Tooth extraction","Kōteeb ñi","general","","false","0","6903b40bd5901f5493469f30","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Remember","Ememej","general","","false","0","6903b40bd5901f5493469f3c","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Death","Mej","general","","false","0","6903b40bd5901f5493469f3d","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cry","Jañ","general","","false","0","6903b40bd5901f5493469f40","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Refuse","Makoko","general","","false","0","6903b40bd5901f5493469f4a","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Gland","Jikin ko ilowaan ānbwin mwe ej kōmman im kōrōlok men ko āinwōt kij im dān ilowaan ial in bōtōktōk","body_parts","","false","0","6903b40bd5901f5493469f6b","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Binge-eating disorder","Utamwe ko ikkijjien lap mōñā","symptoms","","false","0","6903b40bd5901f5493469f77","2025-10-30T18:52:59.631000","2025-11-03T13:46:34.203000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dementia","Kakōlle ko an nañimejin kōmālij ikkijjien memālele, jajelokjen, oktak mantin, jab maroñ jimwe kōnono im kōlmānlokjen","symptoms","","false","0","6903b40bd5901f5493469f89","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Gastroparesis","Nañinmejin majel ko ilowaan loje mwe rejjab emman aer jerbal ekōmman an rumij an driwōjlok mōñā ñan majñal eo edik","symptoms","","false","0","6903b40bd5901f5493469f9a","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Permission","Mālim","general","","false","0","6903b40bd5901f5493469f9e","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Affect","Jelōt","general","","false","0","6903b40bd5901f5493469fa7","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Oncologist","Oncologist (Taktō eo ewōr an kapeel mwe ej etale/kwalok im jipañ ikkijjien elōñ kain kanjer ko mwe rej aikuj kimo, radiation, im jerbalin jipañ ko jet.)","medical_staff","","false","0","6903b40bd5901f5493469fb6","2025-10-30T18:52:59.632000","2025-11-03T14:42:39.588000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hematologist","Hematologist (Taktō eo ewōr an kapeel ikkijjien bōtōktōk ej jipañ ilo iien jabwe bōtōktōk, kwōj bōtōktōk, nañinmej ko ilo bōtōktōk, im kanjur ko ilo bōtōktōk.)","medical_staff","","false","0","6903b40bd5901f5493469fc3","2025-10-30T18:52:59.632000","2025-11-03T14:49:20.012000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Tourette's syndrome","Jorāān nōōb ekōmman bwe armej ren emakūtkūt ānbwinier ilo ear jab kōnaan im barāinwōt kōnono","symptoms","","false","0","6903b40bd5901f5493469fdd","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Therapy","Jerbalin kōkajoor","general","","false","0","6903b40bd5901f5493469fec","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fetus","Niñniñ mwe ejjañin lotak ej pād wōt lowaan jinen","general","","false","0","6903b40bd5901f5493469ff1","2025-10-30T18:52:59.632000","2025-11-03T14:56:04.789000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stick your tongue out.","Kadiwōj loom.","general","","false","0","6903b40bd5901f5493469f29","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Abscess","Wōt","symptoms","","false","0","6903b40bd5901f5493469f32","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stand","Jutak","general","","false","0","6903b40bd5901f5493469f37","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dance","Eb","general","","false","0","6903b40bd5901f5493469f42","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sinus","Bulōn lōñ in boti m bar","body_parts","","false","0","6903b40bd5901f5493469f65","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Prostate","Jikin kōmman im kōjbarok bek ilowaan mōmman","body_parts","","false","0","6903b40bd5901f5493469f66","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Signs","Kōkalle ko","symptoms","","false","0","6903b40bd5901f5493469f6d","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Grow","Eddek","general","","false","0","6903b40bd5901f5493469f75","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Insulin","Dān ej ejaak jen loje mwe ej kōmanman lābōl in tōñal","body_parts","","false","0","6903b40bd5901f5493469f7b","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Colostrum","Dān in ittūt ko jinoin tata elap ōn ie ālikin kōlotak","body_parts","","false","0","6903b40bd5901f5493469f80","2025-10-30T18:52:59.631000","2025-11-03T13:49:24.442000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Psoriasis","Jorāān ko relap ilo kil mwe ej kōmman bwe kil en būrōrō, bōbōj ak leman kil in ek","symptoms","","false","0","6903b40bd5901f5493469f86","2025-10-30T18:52:59.631000","2025-11-03T13:54:30.696000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Don't remember","Jab ememej","general","","false","0","6903b40bd5901f5493469fa5","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Scapula","Di in aerā","body_parts","","false","0","6903b40bd5901f5493469fb0","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Infectious Disease Specialist","Infectious Disease Specialist (Taktō eo ewōr an kapeel ikkijjien inpekjen ko rellap ak rebben, HIV/AIDS, tipi, im kij in nañinmej ko rej itok jen aelōñ ko remāānān.)","medical_staff","","false","0","6903b40bd5901f5493469fbf","2025-10-30T18:52:59.632000","2025-11-03T13:51:59.827000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Gastroenterologist","Gastroenterologist (Taktō eo ewōr an kapeel ikkijjien jikin ko ilo ānbwin  mwe rej jerbal ippān doon ñan kadibdikdik mōñā im ej jipañ nañinmej ko āinwōt metak loje, aljer, bwilmeleeñ, jorāān ko ilo majñal.)","medical_staff","","false","0","6903b40bd5901f5493469fc9","2025-10-30T18:52:59.632000","2025-11-03T14:51:41.061000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Appendicitis","Mojo","symptoms","","false","0","6903b40bd5901f5493469fd2","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Diagnose","Etale im kwalok nañinmej","general","","false","0","6903b40bd5901f5493469fd6","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sixteen","Joñoul jiljino","general","","false","0","6903b40bd5901f5493469f1b","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Pants","Jedoujij","general","","false","0","6903b40bd5901f5493469f2c","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hug","Jibur","general","","false","0","6903b40bd5901f5493469f35","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sperm","Bek","body_parts","","false","0","6903b40bd5901f5493469f52","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
